"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"HDFCBANK","EQ","20-Sep-2024","1,708.50","1,716.50","1,744.95","1,707.55","1,737.20","1,741.20","1,734.60","3,03,11,693","52,57,86,27,456.00","5,19,608","1,74,65,531","57.62"
"HDFCBANK","EQ","23-Sep-2024","1,741.20","1,749.00","1,766.35","1,740.25","1,757.00","1,759.80","1,756.93","1,34,82,675","23,68,80,96,929.70","4,49,232","87,94,661","65.23"
"HDFCBANK","EQ","24-Sep-2024","1,759.80","1,765.00","1,781.65","1,754.25","1,766.70","1,768.05","1,768.80","1,65,19,518","29,21,97,57,725.30","4,04,809","94,25,560","57.06"
"HDFCBANK","EQ","25-Sep-2024","1,768.05","1,760.15","1,788.00","1,760.15","1,779.85","1,779.10","1,778.97","1,59,82,656","28,43,25,92,068.70","4,98,237","98,63,354","61.71"
"HDFCBANK","EQ","26-Sep-2024","1,779.10","1,773.05","1,788.00","1,768.05","1,778.00","1,783.45","1,778.51","1,59,49,822","28,36,69,59,862.95","3,43,553","1,09,85,707","68.88"
"HDFCBANK","EQ","27-Sep-2024","1,783.45","1,777.00","1,778.20","1,750.00","1,753.00","1,752.65","1,759.73","1,78,06,751","31,33,50,62,628.80","3,39,917","1,30,02,178","73.02"
"HDFCBANK","EQ","30-Sep-2024","1,752.65","1,748.80","1,751.45","1,724.40","1,732.00","1,732.05","1,734.57","1,31,91,767","22,88,20,63,615.10","3,43,613","95,41,132","72.33"
"HDFCBANK","EQ","01-Oct-2024","1,732.05","1,724.00","1,742.00","1,720.10","1,728.30","1,726.20","1,725.83","1,22,86,142","21,20,38,53,820.45","2,37,679","69,53,201","56.59"
"HDFCBANK","EQ","03-Oct-2024","1,726.20","1,715.65","1,726.15","1,673.35","1,681.00","1,682.00","1,694.79","2,42,36,699","41,07,62,20,098.05","5,20,129","1,76,10,464","72.66"
"HDFCBANK","EQ","04-Oct-2024","1,682.00","1,674.50","1,690.65","1,653.00","1,661.25","1,657.65","1,673.77","2,43,41,616","40,74,21,81,439.25","4,19,392","1,36,73,903","56.18"
"HDFCBANK","EQ","07-Oct-2024","1,657.65","1,652.20","1,659.00","1,613.00","1,623.05","1,617.80","1,631.55","4,72,29,148","77,05,68,14,750.10","5,35,347","2,80,14,374","59.32"
"HDFCBANK","EQ","08-Oct-2024","1,617.80","1,630.00","1,656.80","1,622.00","1,651.25","1,651.05","1,645.56","1,48,67,203","24,46,49,06,859.05","3,57,296","95,03,807","63.92"
"HDFCBANK","EQ","09-Oct-2024","1,651.05","1,649.50","1,656.75","1,628.70","1,638.00","1,633.15","1,640.12","2,05,62,821","33,72,55,05,661.60","4,42,682","95,64,097","46.51"
"HDFCBANK","EQ","10-Oct-2024","1,633.15","1,639.00","1,665.45","1,632.50","1,661.00","1,662.40","1,649.38","1,08,77,383","17,94,09,24,970.40","2,44,906","51,65,604","47.49"
"HDFCBANK","EQ","11-Oct-2024","1,662.40","1,664.45","1,664.45","1,643.25","1,651.50","1,651.00","1,651.51","1,18,36,297","19,54,77,19,278.00","1,86,378","85,29,644","72.06"
"HDFCBANK","EQ","14-Oct-2024","1,651.00","1,656.05","1,692.05","1,654.00","1,689.00","1,688.10","1,682.72","92,63,754","15,58,82,85,093.55","2,61,742","61,20,592","66.07"
"HDFCBANK","EQ","15-Oct-2024","1,688.10","1,694.00","1,698.00","1,675.50","1,686.00","1,684.10","1,684.09","98,25,565","16,54,70,93,800.10","1,95,771","59,37,555","60.43"
"HDFCBANK","EQ","16-Oct-2024","1,684.10","1,680.10","1,707.95","1,680.10","1,700.45","1,699.80","1,698.75","1,02,35,341","17,38,73,34,812.90","2,44,836","62,62,690","61.19"
"HDFCBANK","EQ","17-Oct-2024","1,699.80","1,694.95","1,697.65","1,665.20","1,672.70","1,673.15","1,676.22","73,47,866","12,31,66,27,212.90","1,99,044","47,17,214","64.20"
"HDFCBANK","EQ","18-Oct-2024","1,673.15","1,663.10","1,691.00","1,654.10","1,684.80","1,681.85","1,674.90","1,24,04,862","20,77,68,48,848.90","2,32,916","82,55,525","66.55"
"HDFCBANK","EQ","21-Oct-2024","1,681.85","1,715.00","1,748.15","1,711.05","1,725.00","1,728.70","1,732.82","2,32,74,177","40,33,00,32,735.80","5,74,448","1,27,67,823","54.86"
"HDFCBANK","EQ","22-Oct-2024","1,728.70","1,730.05","1,740.00","1,710.70","1,714.80","1,714.55","1,721.78","1,94,37,640","33,46,73,38,354.45","4,11,821","1,03,90,546","53.46"
"HDFCBANK","EQ","23-Oct-2024","1,714.55","1,705.05","1,746.50","1,705.05","1,736.20","1,735.80","1,736.32","1,90,18,045","33,02,15,03,108.55","3,86,048","1,23,09,362","64.72"
"HDFCBANK","EQ","24-Oct-2024","1,735.80","1,738.10","1,768.65","1,738.10","1,750.50","1,749.65","1,755.99","1,54,16,129","27,07,05,10,755.60","3,42,755","1,05,27,020","68.29"
"HDFCBANK","EQ","25-Oct-2024","1,749.65","1,755.00","1,757.85","1,728.70","1,745.80","1,743.40","1,740.64","1,30,65,239","22,74,18,61,620.40","3,37,950","78,65,650","60.20"
"HDFCBANK","EQ","28-Oct-2024","1,743.40","1,742.00","1,751.00","1,728.90","1,737.00","1,734.20","1,738.17","1,10,06,071","19,13,04,22,535.50","3,34,425","69,98,364","63.59"
"HDFCBANK","EQ","29-Oct-2024","1,734.20","1,726.15","1,764.00","1,725.10","1,749.75","1,751.85","1,744.14","1,78,97,463","31,21,57,11,397.75","3,81,375","1,06,58,618","59.55"
"HDFCBANK","EQ","30-Oct-2024","1,751.85","1,742.00","1,754.75","1,724.20","1,737.00","1,734.60","1,736.38","1,63,57,862","28,40,34,32,611.95","3,50,916","98,06,297","59.95"
"HDFCBANK","EQ","31-Oct-2024","1,734.60","1,728.00","1,738.90","1,719.40","1,734.30","1,735.70","1,731.49","1,14,47,956","19,82,20,46,508.90","2,77,300","81,52,758","71.22"
"HDFCBANK","EQ","01-Nov-2024","1,735.70","1,733.00","1,744.10","1,726.10","1,737.00","1,737.30","1,738.79","8,79,846","1,52,98,70,165.60","69,860","3,11,374","35.39"
"HDFCBANK","EQ","04-Nov-2024","1,737.30","1,745.00","1,745.00","1,710.90","1,716.80","1,714.10","1,723.47","1,40,44,624","24,20,55,13,156.95","3,42,162","96,28,154","68.55"
"HDFCBANK","EQ","05-Nov-2024","1,714.10","1,703.00","1,762.70","1,697.90","1,753.50","1,757.85","1,736.40","2,21,16,203","38,40,25,43,188.05","3,62,395","1,25,08,130","56.56"
"HDFCBANK","EQ","06-Nov-2024","1,757.85","1,771.50","1,771.50","1,745.35","1,756.00","1,755.25","1,753.58","1,38,93,955","24,36,42,01,740.05","2,49,677","81,70,849","58.81"
"HDFCBANK","EQ","07-Nov-2024","1,755.25","1,744.30","1,760.95","1,738.00","1,743.50","1,746.55","1,746.60","94,47,728","16,50,13,84,112.80","3,15,964","56,81,231","60.13"
"HDFCBANK","EQ","08-Nov-2024","1,746.55","1,752.00","1,761.80","1,745.85","1,751.90","1,754.45","1,754.62","99,51,493","17,46,10,70,459.45","2,53,333","66,88,588","67.21"
"HDFCBANK","EQ","11-Nov-2024","1,754.45","1,754.55","1,782.80","1,751.20","1,763.90","1,766.30","1,768.85","1,22,82,681","21,72,62,35,735.65","3,66,875","74,56,943","60.71"
"HDFCBANK","EQ","12-Nov-2024","1,766.30","1,772.00","1,775.00","1,708.65","1,719.00","1,718.20","1,731.71","1,56,97,703","27,18,38,31,491.15","4,10,691","74,10,508","47.21"
"HDFCBANK","EQ","13-Nov-2024","1,718.20","1,716.75","1,729.40","1,673.00","1,688.15","1,681.35","1,699.70","1,78,64,250","30,36,39,47,641.30","3,84,592","98,78,595","55.30"
"HDFCBANK","EQ","14-Nov-2024","1,681.35","1,673.10","1,704.85","1,672.10","1,692.40","1,692.75","1,692.96","1,35,73,235","22,97,89,07,908.45","3,31,159","73,07,878","53.84"
"HDFCBANK","EQ","18-Nov-2024","1,692.75","1,700.00","1,718.90","1,695.00","1,708.30","1,705.10","1,707.94","1,35,40,984","23,12,71,23,855.10","2,91,631","95,62,272","70.62"
"HDFCBANK","EQ","19-Nov-2024","1,705.10","1,714.00","1,753.75","1,702.70","1,736.00","1,742.25","1,739.10","2,54,90,636","44,33,08,62,947.85","4,58,303","1,90,18,449","74.61"
"HDFCBANK","EQ","21-Nov-2024","1,742.25","1,749.40","1,759.00","1,734.20","1,739.95","1,741.20","1,743.63","1,78,58,256","31,13,81,62,734.40","3,68,837","1,19,02,796","66.65"
"HDFCBANK","EQ","22-Nov-2024","1,741.20","1,743.55","1,754.30","1,729.55","1,742.10","1,745.60","1,743.57","1,23,86,806","21,59,72,23,792.50","2,60,956","81,37,880","65.70"
"HDFCBANK","EQ","25-Nov-2024","1,745.60","1,785.05","1,803.55","1,764.90","1,778.95","1,785.60","1,784.46","21,38,68,637","3,81,63,91,43,690.10","6,00,228","17,42,12,666","81.46"
"HDFCBANK","EQ","26-Nov-2024","1,785.60","1,810.00","1,810.00","1,769.80","1,786.40","1,785.55","1,784.75","1,54,67,783","27,60,60,61,237.40","2,61,322","90,10,084","58.25"
"HDFCBANK","EQ","27-Nov-2024","1,785.55","1,789.90","1,817.35","1,785.15","1,809.50","1,812.30","1,801.57","1,63,57,488","29,46,92,24,217.60","3,30,771","87,40,131","53.43"
"HDFCBANK","EQ","28-Nov-2024","1,812.30","1,819.00","1,836.10","1,788.00","1,793.00","1,793.15","1,808.45","1,78,61,196","32,30,11,09,888.90","3,79,898","1,00,98,151","56.54"
"HDFCBANK","EQ","29-Nov-2024","1,793.15","1,801.30","1,804.60","1,782.90","1,795.50","1,796.05","1,793.91","1,38,34,768","24,81,83,89,358.55","3,77,555","91,43,382","66.09"
"HDFCBANK","EQ","02-Dec-2024","1,796.05","1,803.50","1,808.15","1,775.00","1,805.95","1,804.70","1,791.81","75,55,438","13,53,79,40,498.05","2,19,254","49,45,801","65.46"
"HDFCBANK","EQ","03-Dec-2024","1,804.70","1,822.70","1,837.40","1,816.10","1,825.30","1,826.30","1,827.25","2,17,05,121","39,66,07,23,545.25","3,04,635","1,58,04,923","72.82"
"HDFCBANK","EQ","04-Dec-2024","1,826.30","1,838.00","1,865.00","1,831.15","1,856.80","1,860.10","1,854.85","2,23,34,542","41,42,72,49,107.90","4,36,235","1,57,76,554","70.64"
"HDFCBANK","EQ","05-Dec-2024","1,860.10","1,860.00","1,879.95","1,835.20","1,864.85","1,865.75","1,862.43","1,98,41,357","36,95,30,40,114.30","4,36,462","1,17,28,370","59.11"
"HDFCBANK","EQ","06-Dec-2024","1,865.75","1,857.00","1,864.20","1,844.00","1,855.45","1,855.85","1,856.73","88,91,578","16,50,93,03,748.10","3,06,905","55,45,799","62.37"
"HDFCBANK","EQ","09-Dec-2024","1,855.85","1,853.65","1,880.00","1,849.00","1,867.55","1,870.00","1,871.09","1,34,73,956","25,21,10,39,597.45","2,34,236","1,01,15,077","75.07"
"HDFCBANK","EQ","10-Dec-2024","1,870.00","1,877.70","1,877.70","1,858.55","1,867.65","1,868.10","1,867.30","66,62,740","12,44,13,43,169.15","2,31,195","40,95,005","61.46"
"HDFCBANK","EQ","11-Dec-2024","1,868.10","1,861.70","1,871.90","1,856.75","1,862.50","1,863.10","1,864.00","70,22,713","13,09,03,28,471.35","2,33,801","40,31,962","57.41"
"HDFCBANK","EQ","12-Dec-2024","1,863.10","1,851.00","1,868.65","1,848.70","1,858.00","1,859.25","1,858.38","86,46,895","16,06,92,41,440.60","2,01,479","46,30,670","53.55"
"HDFCBANK","EQ","13-Dec-2024","1,859.25","1,862.50","1,875.00","1,829.25","1,873.30","1,871.75","1,858.29","95,04,501","17,66,20,74,120.80","2,18,405","49,85,509","52.45"
"HDFCBANK","EQ","16-Dec-2024","1,871.75","1,865.10","1,869.95","1,855.25","1,862.00","1,865.20","1,863.37","65,53,541","12,21,17,02,096.00","1,77,602","37,29,437","56.91"
"HDFCBANK","EQ","17-Dec-2024","1,865.20","1,856.35","1,862.35","1,826.50","1,829.90","1,833.25","1,840.34","1,05,39,766","19,39,67,85,094.90","2,73,231","59,30,094","56.26"
"HDFCBANK","EQ","18-Dec-2024","1,833.25","1,829.85","1,836.00","1,807.15","1,812.00","1,810.70","1,817.52","1,17,11,156","21,28,52,73,596.85","2,35,785","79,99,429","68.31"
"HDFCBANK","EQ","19-Dec-2024","1,810.70","1,799.60","1,801.10","1,779.00","1,794.00","1,793.50","1,791.37","1,26,90,385","22,73,31,48,296.10","2,26,833","86,48,980","68.15"
"HDFCBANK","EQ","20-Dec-2024","1,793.50","1,782.20","1,797.55","1,767.05","1,777.10","1,771.50","1,778.49","1,28,46,174","22,84,68,37,948.65","2,48,859","77,00,019","59.94"
"HDFCBANK","EQ","23-Dec-2024","1,771.50","1,782.00","1,806.00","1,781.30","1,802.00","1,801.00","1,798.41","55,22,296","9,93,13,39,240.15","1,96,041","29,93,179","54.20"
"HDFCBANK","EQ","24-Dec-2024","1,801.00","1,802.05","1,808.70","1,789.55","1,799.65","1,798.10","1,798.76","72,42,917","13,02,82,70,259.60","1,86,401","32,68,593","45.13"
"HDFCBANK","EQ","26-Dec-2024","1,798.10","1,798.55","1,812.00","1,780.75","1,792.50","1,790.75","1,793.76","52,40,839","9,40,08,10,018.35","2,06,346","27,16,334","51.83"
"HDFCBANK","EQ","27-Dec-2024","1,790.75","1,794.80","1,805.95","1,789.10","1,801.00","1,798.25","1,796.11","36,29,665","6,51,92,60,348.40","1,18,374","19,01,649","52.39"
"HDFCBANK","EQ","30-Dec-2024","1,798.25","1,792.20","1,815.00","1,771.00","1,784.00","1,777.90","1,785.20","1,11,11,109","19,83,56,03,545.90","2,42,576","61,85,214","55.67"
"HDFCBANK","EQ","31-Dec-2024","1,777.90","1,770.30","1,781.80","1,765.60","1,772.00","1,772.85","1,773.08","70,58,618","12,51,54,66,451.75","1,78,863","42,99,418","60.91"
"HDFCBANK","EQ","01-Jan-2025","1,772.85","1,773.45","1,794.00","1,761.10","1,784.95","1,782.75","1,781.22","36,56,903","6,51,37,66,065.70","1,37,050","16,46,509","45.02"
"HDFCBANK","EQ","02-Jan-2025","1,782.75","1,777.10","1,803.45","1,773.00","1,792.35","1,793.75","1,792.00","92,79,288","16,62,84,52,536.95","2,07,825","58,04,214","62.55"
"HDFCBANK","EQ","03-Jan-2025","1,793.75","1,791.00","1,795.25","1,746.30","1,748.40","1,749.20","1,758.60","1,22,13,097","21,47,79,58,569.15","3,31,392","74,52,366","61.02"
"HDFCBANK","EQ","06-Jan-2025","1,749.20","1,740.10","1,757.20","1,705.80","1,711.00","1,710.50","1,725.21","94,08,174","16,23,10,88,938.60","2,86,152","56,39,127","59.94"
"HDFCBANK","EQ","07-Jan-2025","1,710.50","1,715.00","1,721.00","1,700.00","1,712.95","1,713.40","1,712.76","67,63,953","11,58,50,14,112.50","1,83,035","43,79,489","64.75"
"HDFCBANK","EQ","08-Jan-2025","1,713.40","1,708.25","1,711.65","1,683.35","1,694.20","1,694.30","1,694.07","98,69,095","16,71,89,30,725.70","3,33,259","73,59,145","74.57"
"HDFCBANK","EQ","09-Jan-2025","1,694.30","1,684.15","1,689.00","1,658.10","1,668.80","1,667.80","1,668.10","2,02,10,111","33,71,25,59,507.35","4,84,900","1,59,02,698","78.69"
"HDFCBANK","EQ","10-Jan-2025","1,667.80","1,671.00","1,674.90","1,654.00","1,657.00","1,656.75","1,664.65","87,26,640","14,52,68,37,756.80","2,15,325","60,98,530","69.88"
"HDFCBANK","EQ","13-Jan-2025","1,656.75","1,640.00","1,646.75","1,624.30","1,632.10","1,630.85","1,634.50","1,08,34,533","17,70,90,48,137.70","2,75,849","73,59,117","67.92"
"HDFCBANK","EQ","14-Jan-2025","1,630.85","1,639.90","1,656.20","1,637.00","1,650.75","1,646.60","1,646.85","1,33,30,716","21,95,36,39,202.10","3,15,905","93,62,523","70.23"
"HDFCBANK","EQ","15-Jan-2025","1,646.60","1,656.50","1,662.70","1,636.30","1,645.70","1,643.05","1,648.56","70,11,446","11,55,88,19,066.05","2,07,907","45,47,576","64.86"
"HDFCBANK","EQ","16-Jan-2025","1,643.05","1,652.85","1,660.55","1,642.85","1,654.85","1,652.05","1,650.92","1,06,06,227","17,51,00,25,478.45","2,15,124","67,79,516","63.92"
"HDFCBANK","EQ","17-Jan-2025","1,652.05","1,643.50","1,650.50","1,628.50","1,636.70","1,636.75","1,636.01","1,15,56,038","18,90,57,38,551.00","2,14,237","83,58,047","72.33"
"HDFCBANK","EQ","20-Jan-2025","1,636.75","1,626.00","1,660.95","1,626.00","1,652.85","1,651.25","1,646.81","87,78,809","14,45,70,09,775.10","2,26,533","59,64,056","67.94"
"HDFCBANK","EQ","21-Jan-2025","1,651.25","1,658.25","1,661.05","1,633.05","1,645.75","1,642.40","1,645.24","1,55,79,072","25,63,13,80,761.95","2,70,722","72,11,191","46.29"
"HDFCBANK","EQ","22-Jan-2025","1,642.40","1,642.40","1,671.90","1,625.45","1,671.90","1,666.05","1,653.85","1,53,09,653","25,31,98,45,164.80","3,67,130","76,97,124","50.28"
"HDFCBANK","EQ","23-Jan-2025","1,666.05","1,687.00","1,687.00","1,651.25","1,665.00","1,664.90","1,665.84","1,74,54,579","29,07,65,66,202.70","4,45,411","1,18,72,698","68.02"
"HDFCBANK","EQ","24-Jan-2025","1,664.90","1,660.00","1,670.30","1,644.50","1,645.00","1,649.80","1,658.68","1,21,18,100","20,10,00,37,678.05","2,71,994","90,52,586","74.70"
"HDFCBANK","EQ","27-Jan-2025","1,649.80","1,641.10","1,643.60","1,626.00","1,629.50","1,629.80","1,632.37","1,14,02,083","18,61,24,39,467.95","2,77,125","85,46,424","74.95"
"HDFCBANK","EQ","28-Jan-2025","1,629.80","1,647.00","1,684.30","1,647.00","1,673.30","1,670.40","1,670.57","1,50,89,656","25,20,82,71,808.85","3,50,835","85,76,705","56.84"
"HDFCBANK","EQ","29-Jan-2025","1,670.40","1,675.00","1,681.15","1,668.85","1,676.00","1,677.30","1,675.45","63,09,945","10,57,19,94,646.45","1,96,187","43,46,810","68.89"
"HDFCBANK","EQ","30-Jan-2025","1,677.30","1,681.00","1,697.90","1,672.55","1,693.10","1,691.50","1,685.73","1,28,72,423","21,69,94,04,205.05","2,63,161","72,27,795","56.15"
"HDFCBANK","EQ","31-Jan-2025","1,691.50","1,687.25","1,704.70","1,683.95","1,699.50","1,698.75","1,696.52","79,10,843","13,42,08,73,179.40","2,15,938","55,43,535","70.08"
"HDFCBANK","EQ","01-Feb-2025","1,698.75","1,697.50","1,713.00","1,676.05","1,692.00","1,690.95","1,694.22","27,93,764","4,73,32,38,897.95","88,839","10,39,250","37.20"
"HDFCBANK","EQ","03-Feb-2025","1,690.95","1,670.00","1,686.80","1,663.45","1,679.60","1,678.00","1,679.49","1,01,38,270","17,02,70,93,333.70","2,30,780","78,93,988","77.86"
"HDFCBANK","EQ","04-Feb-2025","1,678.00","1,688.70","1,725.80","1,680.05","1,716.30","1,720.90","1,710.93","1,43,08,251","24,48,03,95,914.25","3,42,091","1,03,00,349","71.99"
"HDFCBANK","EQ","05-Feb-2025","1,720.90","1,733.00","1,744.20","1,718.90","1,734.80","1,737.80","1,733.84","1,18,37,753","20,52,47,85,237.35","2,75,185","94,25,082","79.62"
"HDFCBANK","EQ","06-Feb-2025","1,737.80","1,735.50","1,749.00","1,724.00","1,746.50","1,743.85","1,735.75","1,33,80,358","23,22,50,08,521.55","2,25,108","86,94,892","64.98"
"HDFCBANK","EQ","07-Feb-2025","1,743.85","1,750.00","1,767.00","1,725.00","1,732.00","1,732.75","1,744.99","1,17,54,800","20,51,20,07,682.55","3,26,327","79,64,834","67.76"
