"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"LT","EQ","13-Nov-2024","3,591.35","3,585.00","3,604.85","3,535.65","3,548.95","3,547.95","3,565.63","15,68,694","5,59,33,85,891.15","1,21,033","9,81,620","62.58"
"LT","EQ","14-Nov-2024","3,547.95","3,558.00","3,565.75","3,500.15","3,535.00","3,526.25","3,524.68","12,91,765","4,55,30,57,913.30","1,38,758","6,07,127","47.00"
"LT","EQ","18-Nov-2024","3,526.25","3,521.10","3,568.30","3,510.85","3,538.05","3,542.15","3,539.95","12,33,217","4,36,55,29,595.70","1,19,934","7,86,814","63.80"
"LT","EQ","19-Nov-2024","3,542.15","3,559.90","3,607.00","3,495.00","3,511.20","3,505.90","3,561.83","18,26,460","6,50,55,45,221.10","1,38,984","12,17,157","66.64"
"LT","EQ","21-Nov-2024","3,505.90","3,530.00","3,530.55","3,452.45","3,490.05","3,483.50","3,481.48","15,10,581","5,25,90,63,798.60","1,72,452","7,48,315","49.54"
"LT","EQ","22-Nov-2024","3,483.50","3,500.00","3,613.50","3,473.10","3,605.00","3,603.50","3,558.59","25,34,018","9,01,75,42,904.75","1,48,535","16,22,199","64.02"
"LT","EQ","25-Nov-2024","3,603.50","3,660.00","3,761.00","3,654.00","3,757.00","3,753.00","3,741.78","47,53,829","17,78,77,93,454.40","2,47,339","30,83,411","64.86"
"LT","EQ","26-Nov-2024","3,753.00","3,754.90","3,754.90","3,690.00","3,700.00","3,702.60","3,712.45","11,41,534","4,23,78,85,362.35","1,04,955","6,11,066","53.53"
"LT","EQ","27-Nov-2024","3,702.60","3,704.00","3,720.00","3,685.00","3,697.00","3,698.70","3,701.27","9,71,816","3,59,69,57,750.15","77,237","4,84,837","49.89"
"LT","EQ","28-Nov-2024","3,698.70","3,700.00","3,720.50","3,648.00","3,667.00","3,666.05","3,677.58","21,24,283","7,81,22,27,210.70","1,79,728","12,86,542","60.56"
"LT","EQ","29-Nov-2024","3,666.05","3,635.10","3,750.00","3,635.10","3,722.00","3,724.80","3,722.73","20,94,305","7,79,65,35,083.20","1,43,088","11,73,010","56.01"
"LT","EQ","02-Dec-2024","3,724.80","3,706.85","3,717.85","3,672.90","3,716.00","3,704.05","3,695.08","11,58,369","4,28,02,65,838.15","1,04,160","6,87,750","59.37"
"LT","EQ","03-Dec-2024","3,704.05","3,721.00","3,798.85","3,701.50","3,773.00","3,787.05","3,761.27","32,52,670","12,23,41,60,548.85","2,85,639","21,68,186","66.66"
"LT","EQ","04-Dec-2024","3,787.05","3,775.00","3,835.00","3,758.05","3,805.00","3,789.90","3,799.10","25,10,166","9,53,63,68,353.35","1,78,083","15,14,629","60.34"
"LT","EQ","05-Dec-2024","3,789.90","3,810.00","3,884.00","3,760.00","3,828.00","3,831.55","3,824.55","27,65,170","10,57,55,33,572.80","2,11,606","12,84,366","46.45"
"LT","EQ","06-Dec-2024","3,831.55","3,832.00","3,883.95","3,800.00","3,861.20","3,866.70","3,856.47","18,56,562","7,15,97,70,118.00","1,47,414","10,73,408","57.82"
"LT","EQ","09-Dec-2024","3,866.70","3,867.50","3,959.00","3,867.50","3,954.75","3,947.30","3,938.78","33,32,753","13,12,69,69,162.15","2,14,643","19,38,046","58.15"
"LT","EQ","10-Dec-2024","3,947.30","3,955.00","3,963.50","3,901.30","3,922.95","3,923.15","3,927.94","23,49,493","9,22,86,65,089.70","1,31,218","16,61,742","70.73"
"LT","EQ","11-Dec-2024","3,923.15","3,923.15","3,947.65","3,902.00","3,913.15","3,916.75","3,920.30","12,37,958","4,85,31,62,175.95","1,33,277","8,33,110","67.30"
"LT","EQ","12-Dec-2024","3,916.75","3,930.00","3,959.00","3,846.95","3,863.20","3,859.90","3,867.89","18,99,867","7,34,84,71,534.05","1,69,801","12,27,602","64.62"
"LT","EQ","13-Dec-2024","3,859.90","3,859.00","3,898.00","3,794.20","3,889.25","3,887.00","3,852.29","23,00,361","8,86,16,56,006.60","1,66,323","10,02,507","43.58"
"LT","EQ","16-Dec-2024","3,887.00","3,882.00","3,914.40","3,857.25","3,872.30","3,877.85","3,877.81","9,18,660","3,56,23,89,173.30","81,821","5,21,166","56.73"
"LT","EQ","17-Dec-2024","3,877.85","3,863.05","3,875.40","3,797.00","3,802.95","3,807.20","3,818.67","16,90,180","6,45,42,42,086.40","1,16,461","11,27,973","66.74"
"LT","EQ","18-Dec-2024","3,807.20","3,807.20","3,819.00","3,745.00","3,760.40","3,758.15","3,763.15","13,18,341","4,96,11,15,143.30","1,20,658","7,84,839","59.53"
"LT","EQ","19-Dec-2024","3,758.15","3,702.15","3,762.20","3,700.00","3,713.15","3,716.35","3,724.67","18,56,838","6,91,61,14,961.40","1,42,412","12,29,869","66.23"
"LT","EQ","20-Dec-2024","3,716.35","3,716.35","3,725.00","3,607.10","3,629.00","3,629.85","3,654.85","27,96,593","10,22,11,32,562.15","1,54,712","15,88,176","56.79"
"LT","EQ","23-Dec-2024","3,629.85","3,670.00","3,700.00","3,617.05","3,642.90","3,640.50","3,644.90","12,17,612","4,43,80,75,173.95","1,07,539","5,85,248","48.07"
"LT","EQ","24-Dec-2024","3,640.50","3,647.95","3,679.00","3,632.40","3,633.00","3,639.75","3,651.50","6,27,922","2,29,28,60,072.10","71,920","3,16,352","50.38"
"LT","EQ","26-Dec-2024","3,639.75","3,658.00","3,665.15","3,610.35","3,632.40","3,629.50","3,634.04","11,24,705","4,08,72,19,624.30","80,516","6,83,487","60.77"
"LT","EQ","27-Dec-2024","3,629.50","3,632.40","3,643.65","3,603.50","3,610.65","3,608.10","3,617.13","13,09,122","4,73,52,58,789.05","75,927","9,21,459","70.39"
"LT","EQ","30-Dec-2024","3,608.10","3,607.90","3,623.00","3,566.00","3,590.00","3,578.95","3,590.43","15,91,690","5,71,48,56,382.30","99,927","10,57,495","66.44"
"LT","EQ","31-Dec-2024","3,578.95","3,562.55","3,620.60","3,550.00","3,609.95","3,607.65","3,593.79","12,67,628","4,55,55,87,428.95","98,165","8,07,113","63.67"
"LT","EQ","01-Jan-2025","3,607.65","3,600.00","3,689.00","3,599.95","3,670.10","3,667.50","3,660.22","12,02,029","4,39,96,95,427.05","92,010","4,96,316","41.29"
"LT","EQ","02-Jan-2025","3,667.50","3,676.60","3,724.10","3,650.05","3,706.80","3,713.50","3,701.57","18,82,900","6,96,96,87,399.55","1,19,634","11,73,346","62.32"
"LT","EQ","03-Jan-2025","3,713.50","3,708.00","3,719.90","3,651.45","3,660.00","3,659.90","3,679.46","12,90,107","4,74,68,91,680.45","1,04,812","6,69,753","51.91"
"LT","EQ","06-Jan-2025","3,659.90","3,684.75","3,692.25","3,585.50","3,607.15","3,603.20","3,626.01","12,12,012","4,39,47,71,181.95","1,31,815","6,65,041","54.87"
"LT","EQ","07-Jan-2025","3,603.20","3,607.10","3,649.85","3,595.70","3,640.10","3,643.30","3,623.73","14,53,540","5,26,72,40,240.40","1,10,429","8,30,053","57.11"
"LT","EQ","08-Jan-2025","3,643.30","3,662.00","3,663.85","3,590.00","3,596.50","3,596.35","3,612.93","18,13,201","6,55,09,64,744.05","1,47,106","10,96,791","60.49"
"LT","EQ","09-Jan-2025","3,596.35","3,599.90","3,606.30","3,486.00","3,535.00","3,527.90","3,526.53","29,21,681","10,30,33,98,615.25","2,31,251","17,39,651","59.54"
"LT","EQ","10-Jan-2025","3,527.90","3,499.95","3,552.20","3,492.30","3,542.00","3,536.15","3,527.93","17,94,238","6,32,99,54,565.20","1,13,478","11,61,297","64.72"
"LT","EQ","13-Jan-2025","3,536.15","3,505.55","3,534.50","3,448.60","3,470.00","3,464.30","3,492.05","21,37,212","7,46,32,55,880.30","1,34,759","14,46,498","67.68"
"LT","EQ","14-Jan-2025","3,464.30","3,465.85","3,491.95","3,448.60","3,465.00","3,462.60","3,467.21","29,24,491","10,13,98,29,760.70","1,76,125","21,38,494","73.12"
"LT","EQ","15-Jan-2025","3,462.60","3,471.30","3,526.15","3,471.30","3,505.70","3,501.40","3,500.92","11,55,446","4,04,51,28,629.70","1,16,492","6,80,328","58.88"
"LT","EQ","16-Jan-2025","3,501.40","3,535.00","3,543.45","3,483.75","3,515.00","3,507.90","3,513.22","23,05,460","8,09,95,90,396.00","1,52,224","13,31,865","57.77"
"LT","EQ","17-Jan-2025","3,507.90","3,524.00","3,579.85","3,511.95","3,570.85","3,568.65","3,555.86","16,00,246","5,69,02,44,161.85","1,26,909","9,48,080","59.25"
"LT","EQ","20-Jan-2025","3,568.65","3,574.90","3,617.15","3,556.50","3,588.90","3,593.00","3,585.81","15,93,334","5,71,33,98,004.80","1,17,677","9,84,770","61.81"
"LT","EQ","21-Jan-2025","3,593.00","3,612.75","3,643.30","3,528.10","3,553.00","3,541.10","3,581.60","25,76,596","9,22,83,31,774.35","1,77,605","12,28,188","47.67"
"LT","EQ","22-Jan-2025","3,541.10","3,563.00","3,582.35","3,490.10","3,520.80","3,518.20","3,521.51","16,26,055","5,72,61,73,067.10","1,18,201","9,92,123","61.01"
"LT","EQ","23-Jan-2025","3,518.20","3,492.00","3,527.80","3,460.60","3,504.85","3,503.25","3,501.30","19,93,204","6,97,87,96,103.15","1,26,865","10,82,618","54.32"
"LT","EQ","24-Jan-2025","3,503.25","3,514.50","3,521.10","3,446.05","3,459.80","3,458.20","3,480.76","12,06,454","4,19,93,71,221.40","91,930","7,03,021","58.27"
"LT","EQ","27-Jan-2025","3,458.20","3,447.20","3,493.90","3,401.15","3,472.90","3,457.65","3,446.21","15,52,938","5,35,17,54,018.20","1,10,592","7,85,618","50.59"
"LT","EQ","28-Jan-2025","3,457.65","3,464.95","3,482.15","3,404.05","3,423.45","3,413.90","3,436.05","16,57,689","5,69,59,03,565.45","1,54,969","8,37,092","50.50"
"LT","EQ","29-Jan-2025","3,413.90","3,431.00","3,455.00","3,412.00","3,448.90","3,449.70","3,437.37","12,38,704","4,25,78,84,243.70","1,03,001","7,08,307","57.18"
"LT","EQ","30-Jan-2025","3,449.70","3,455.00","3,517.80","3,395.00","3,432.50","3,420.95","3,438.04","27,17,740","9,34,36,90,877.75","1,80,276","14,01,632","51.57"
"LT","EQ","31-Jan-2025","3,420.95","3,501.05","3,590.00","3,481.05","3,564.00","3,567.40","3,555.03","39,95,513","14,20,41,81,890.25","2,17,688","16,86,791","42.22"
"LT","EQ","01-Feb-2025","3,567.40","3,578.00","3,629.20","3,402.00","3,458.25","3,447.50","3,473.36","47,52,505","16,50,71,48,387.25","2,65,997","22,06,095","46.42"
"LT","EQ","03-Feb-2025","3,447.50","3,420.00","3,420.00","3,270.00","3,285.95","3,289.20","3,300.78","60,77,580","20,06,07,46,789.85","3,93,333","41,71,335","68.63"
"LT","EQ","04-Feb-2025","3,289.20","3,316.00","3,449.00","3,307.25","3,427.10","3,439.15","3,410.23","47,42,516","16,17,30,66,528.30","3,05,987","28,09,172","59.23"
"LT","EQ","05-Feb-2025","3,439.15","3,444.65","3,450.95","3,379.45","3,386.45","3,383.20","3,415.32","26,70,316","9,11,99,76,072.00","1,84,191","18,64,522","69.82"
"LT","EQ","06-Feb-2025","3,383.20","3,404.00","3,404.00","3,342.70","3,355.90","3,352.75","3,359.70","28,74,856","9,65,86,66,091.10","1,66,262","18,95,899","65.95"
"LT","EQ","07-Feb-2025","3,352.75","3,367.00","3,369.95","3,311.10","3,330.00","3,336.90","3,340.69","17,22,789","5,75,53,03,413.20","1,37,338","10,78,126","62.58"
"LT","EQ","10-Feb-2025","3,336.90","3,347.80","3,349.00","3,294.05","3,324.30","3,328.65","3,315.61","12,36,663","4,10,02,91,228.30","88,934","7,56,828","61.20"
"LT","EQ","11-Feb-2025","3,328.65","3,360.95","3,361.00","3,231.00","3,247.00","3,239.65","3,263.98","25,93,537","8,46,52,50,358.55","1,45,087","16,53,752","63.76"
"LT","EQ","12-Feb-2025","3,239.65","3,259.00","3,300.00","3,222.25","3,292.00","3,289.65","3,268.46","16,32,415","5,33,54,87,216.00","1,38,219","8,38,565","51.37"
"LT","EQ","13-Feb-2025","3,289.65","3,289.65","3,314.90","3,252.95","3,255.00","3,263.65","3,277.74","21,27,644","6,97,38,55,847.10","1,56,667","12,25,352","57.59"
"LT","EQ","14-Feb-2025","3,263.65","3,275.05","3,285.80","3,221.55","3,231.05","3,237.65","3,246.05","13,78,340","4,47,41,59,814.50","1,25,280","8,68,058","62.98"
"LT","EQ","17-Feb-2025","3,237.65","3,213.55","3,239.40","3,194.55","3,222.00","3,221.85","3,217.09","19,66,689","6,32,70,17,871.40","1,42,527","12,92,641","65.73"
"LT","EQ","18-Feb-2025","3,221.85","3,227.00","3,241.00","3,183.00","3,220.00","3,220.15","3,213.88","24,28,215","7,80,39,95,072.70","1,07,311","16,74,200","68.95"
"LT","EQ","19-Feb-2025","3,220.15","3,220.15","3,302.85","3,211.60","3,268.95","3,275.90","3,269.60","16,77,978","5,48,63,25,100.05","1,44,994","9,14,338","54.49"
"LT","EQ","20-Feb-2025","3,275.90","3,260.05","3,285.45","3,247.75","3,275.55","3,275.80","3,274.46","12,36,693","4,04,95,00,999.00","93,085","7,35,617","59.48"
"LT","EQ","21-Feb-2025","3,275.80","3,275.80","3,324.90","3,270.90","3,315.50","3,315.10","3,306.08","17,06,850","5,64,29,87,960.80","1,13,093","10,24,169","60.00"
