"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"ITC","EQ","05-Dec-2023","454.05","455.00","457.80","450.10","452.40","451.75","453.52","1,21,36,292","5,50,40,17,393.25","1,54,505","88,68,016","73.07"
"ITC","EQ","06-Dec-2023","451.75","453.90","464.50","452.10","463.45","463.25","461.17","2,04,17,559","9,41,59,18,516.30","2,95,774","1,22,93,308","60.21"
"ITC","EQ","07-Dec-2023","463.25","464.75","464.80","457.40","458.20","458.10","459.40","1,13,10,918","5,19,62,08,022.50","1,75,050","73,92,937","65.36"
"ITC","EQ","08-Dec-2023","458.10","459.95","461.60","448.50","450.00","449.15","452.69","1,86,67,895","8,45,07,69,799.45","1,73,240","1,26,36,087","67.69"
"ITC","EQ","11-Dec-2023","449.15","451.50","453.60","449.30","453.20","452.45","451.92","65,99,973","2,98,26,67,106.30","1,53,704","37,18,291","56.34"
"ITC","EQ","12-Dec-2023","452.45","454.20","460.00","452.35","453.60","453.10","456.17","1,01,58,101","4,63,38,52,599.45","1,59,664","60,50,317","59.56"
"ITC","EQ","13-Dec-2023","453.10","456.30","458.85","453.10","455.60","455.65","455.72","1,12,83,868","5,14,22,61,661.75","1,36,565","74,42,384","65.96"
"ITC","EQ","14-Dec-2023","455.65","460.00","461.00","449.45","458.30","460.10","458.42","1,43,70,803","6,58,79,26,047.65","1,98,906","68,67,363","47.79"
"ITC","EQ","15-Dec-2023","460.10","461.90","462.95","455.00","458.55","458.20","457.72","1,57,89,845","7,22,72,99,043.70","2,05,228","1,02,08,116","64.65"
"ITC","EQ","18-Dec-2023","458.20","455.00","456.00","450.35","451.95","451.65","451.89","1,20,27,620","5,43,51,27,623.50","2,02,238","77,94,554","64.81"
"ITC","EQ","19-Dec-2023","451.65","453.35","458.00","452.05","456.45","456.10","455.77","1,02,68,755","4,68,02,12,654.95","1,63,132","56,12,411","54.66"
"ITC","EQ","20-Dec-2023","456.10","459.00","459.25","449.30","450.15","451.00","454.97","1,03,67,665","4,71,69,34,041.15","1,71,902","66,40,772","64.05"
"ITC","EQ","21-Dec-2023","451.00","449.00","453.75","444.45","452.00","451.45","450.19","1,11,54,625","5,02,16,73,354.15","1,73,231","44,70,012","40.07"
"ITC","EQ","22-Dec-2023","451.45","453.00","455.90","450.55","454.20","455.20","454.25","1,10,26,317","5,00,86,64,858.20","1,89,460","57,68,253","52.31"
"ITC","EQ","26-Dec-2023","455.20","456.05","458.90","454.70","457.05","456.45","456.90","58,71,301","2,68,26,01,608.85","1,33,599","34,81,362","59.29"
"ITC","EQ","27-Dec-2023","456.45","457.00","458.50","453.75","456.60","457.10","455.97","75,43,383","3,43,95,50,563.55","1,41,438","50,18,034","66.52"
"ITC","EQ","28-Dec-2023","457.10","457.20","464.70","456.10","463.95","464.10","461.60","2,06,96,101","9,55,32,90,485.30","2,19,642","1,34,15,647","64.82"
"ITC","EQ","29-Dec-2023","464.10","464.10","467.90","461.35","462.00","462.10","464.60","1,28,88,266","5,98,78,92,520.95","1,95,653","66,17,133","51.34"
"ITC","EQ","01-Jan-2024","462.10","463.50","469.95","462.65","465.80","468.05","467.15","93,46,277","4,36,61,27,498.30","1,67,073","54,65,510","58.48"
"ITC","EQ","02-Jan-2024","468.05","470.00","471.35","463.60","470.15","470.35","468.26","1,05,19,771","4,92,60,02,186.85","1,59,124","57,45,283","54.61"
"ITC","EQ","03-Jan-2024","470.35","470.25","480.70","469.35","477.45","477.25","477.40","2,40,36,012","11,47,47,09,723.90","2,70,703","1,47,21,255","61.25"
"ITC","EQ","04-Jan-2024","477.25","480.00","481.45","474.20","475.50","476.40","478.62","1,17,86,959","5,64,14,69,823.90","1,45,887","76,96,185","65.29"
"ITC","EQ","05-Jan-2024","476.40","479.40","479.40","472.00","473.80","473.95","474.98","92,09,405","4,37,42,80,743.70","1,91,991","44,40,737","48.22"
"ITC","EQ","08-Jan-2024","473.95","475.00","475.50","464.55","465.35","465.50","467.76","80,03,177","3,74,35,77,082.00","1,62,793","48,12,551","60.13"
"ITC","EQ","09-Jan-2024","465.50","467.50","469.95","463.65","464.20","464.55","466.06","56,96,780","2,65,50,47,091.60","1,33,889","40,27,680","70.70"
"ITC","EQ","10-Jan-2024","464.55","464.55","466.75","460.05","463.50","463.30","462.07","58,96,123","2,72,44,12,894.15","1,13,576","37,40,583","63.44"
"ITC","EQ","11-Jan-2024","463.30","464.10","466.55","461.10","463.25","462.65","463.35","65,34,775","3,02,78,85,522.20","1,28,488","42,15,285","64.51"
"ITC","EQ","12-Jan-2024","462.65","463.25","467.70","460.35","467.40","466.70","464.54","93,54,326","4,34,54,96,069.90","1,51,600","48,22,834","51.56"
"ITC","EQ","15-Jan-2024","466.70","470.00","470.50","466.10","467.55","467.60","467.74","69,02,156","3,22,84,25,376.55","1,41,310","46,11,432","66.81"
"ITC","EQ","16-Jan-2024","467.60","467.80","475.00","464.25","475.00","472.30","469.28","1,20,66,347","5,66,24,77,326.35","1,81,194","68,79,661","57.02"
"ITC","EQ","17-Jan-2024","472.30","471.40","477.00","465.20","467.30","466.60","470.02","1,11,08,698","5,22,13,22,440.85","1,63,870","61,51,281","55.37"
"ITC","EQ","18-Jan-2024","466.60","465.25","467.85","454.55","466.45","465.50","463.82","91,43,784","4,24,10,36,943.75","1,62,645","45,53,128","49.79"
"ITC","EQ","19-Jan-2024","465.50","468.55","473.00","466.40","472.00","471.50","470.66","1,22,03,322","5,74,35,98,363.60","1,40,093","76,37,837","62.59"
"ITC","EQ","20-Jan-2024","471.50","473.40","475.00","468.00","468.30","468.40","471.38","32,96,407","1,55,38,45,356.45","53,837","16,41,737","49.80"
"ITC","EQ","23-Jan-2024","468.40","473.75","473.75","456.40","459.85","459.30","465.33","84,04,513","3,91,08,81,933.90","1,74,187","48,51,770","57.73"
"ITC","EQ","24-Jan-2024","459.30","460.10","467.40","458.10","461.80","463.60","461.87","2,16,26,183","9,98,84,04,501.00","1,82,598","1,40,16,786","64.81"
"ITC","EQ","25-Jan-2024","463.60","463.55","464.95","452.10","457.50","455.65","456.11","1,96,77,700","8,97,51,18,150.05","2,06,935","1,12,34,403","57.09"
"ITC","EQ","29-Jan-2024","455.65","455.90","457.25","447.50","448.70","449.80","452.63","1,78,69,152","8,08,80,99,555.10","2,53,582","1,29,33,058","72.38"
"ITC","EQ","30-Jan-2024","449.80","447.00","453.70","437.40","438.25","438.05","442.50","4,35,14,448","19,25,51,17,086.65","6,99,940","2,87,47,175","66.06"
"ITC","EQ","31-Jan-2024","438.05","440.00","442.50","438.70","441.75","441.55","440.69","1,98,82,944","8,76,22,79,321.85","2,40,053","1,54,11,890","77.51"
"ITC","EQ","01-Feb-2024","441.55","442.00","447.75","439.30","442.40","442.90","443.51","1,91,65,409","8,50,00,57,382.95","2,72,761","1,03,23,055","53.86"
"ITC","EQ","02-Feb-2024","442.90","445.00","447.20","439.50","440.60","440.10","442.87","1,71,56,021","7,59,78,14,278.40","2,52,589","1,01,71,078","59.29"
"ITC","EQ","05-Feb-2024","440.10","442.00","443.65","436.55","438.15","438.05","440.45","1,20,41,897","5,30,38,74,698.30","2,03,069","90,41,318","75.08"
"ITC","EQ","06-Feb-2024","438.05","440.00","440.90","429.50","431.90","431.40","433.22","1,87,64,371","8,12,91,48,176.75","3,37,897","1,39,13,875","74.15"
"ITC","EQ","07-Feb-2024","431.40","435.00","435.00","430.80","431.80","431.80","432.35","1,28,80,824","5,56,90,65,160.55","2,34,908","94,86,689","73.65"
"ITC","EQ","08-Feb-2024","431.80","429.00","429.10","408.60","414.45","414.55","417.33","4,81,83,882","20,10,87,62,451.80","5,68,349","2,80,28,614","58.17"
"ITC","EQ","09-Feb-2024","414.55","410.10","424.20","408.60","415.00","415.50","417.23","3,22,83,965","13,46,97,07,741.50","3,45,877","1,61,13,855","49.91"
"ITC","EQ","12-Feb-2024","415.50","417.55","418.00","406.05","406.80","406.85","410.04","1,09,06,914","4,47,22,71,553.10","2,27,195","64,53,241","59.17"
"ITC","EQ","13-Feb-2024","406.85","406.90","410.80","403.30","406.90","406.75","407.16","1,56,06,705","6,35,44,78,400.20","2,51,076","99,61,342","63.83"
"ITC","EQ","14-Feb-2024","406.75","406.00","412.25","404.40","412.15","411.55","408.96","1,21,50,077","4,96,89,46,837.35","1,80,419","75,35,559","62.02"
"ITC","EQ","15-Feb-2024","411.55","413.00","414.55","403.15","404.75","403.90","406.08","2,03,83,983","8,27,75,77,375.40","2,67,030","1,37,66,752","67.54"
"ITC","EQ","16-Feb-2024","403.90","405.00","409.55","399.40","404.60","404.60","403.76","3,75,18,847","15,14,84,23,499.50","3,02,859","2,45,95,318","65.55"
"ITC","EQ","19-Feb-2024","404.60","405.00","412.75","404.60","409.20","409.25","410.11","1,69,49,793","6,95,13,57,970.10","1,95,499","1,07,52,387","63.44"
"ITC","EQ","20-Feb-2024","409.25","410.45","410.45","404.30","406.90","406.10","406.62","1,40,84,218","5,72,69,13,345.05","2,00,707","90,73,050","64.42"
"ITC","EQ","21-Feb-2024","406.10","407.00","410.10","401.30","402.75","403.35","406.26","1,94,14,653","7,88,74,11,451.60","3,08,873","1,31,83,146","67.90"
"ITC","EQ","22-Feb-2024","403.35","406.90","415.15","403.45","415.00","414.45","409.04","1,86,04,659","7,61,00,34,475.70","2,65,415","83,70,494","44.99"
"ITC","EQ","23-Feb-2024","414.45","415.90","415.90","410.50","410.90","411.40","412.65","1,11,47,636","4,60,00,35,861.05","1,68,693","62,13,335","55.74"
"ITC","EQ","26-Feb-2024","411.40","411.10","413.05","407.30","409.15","409.20","409.48","79,82,145","3,26,85,55,512.10","1,41,120","47,90,301","60.01"
"ITC","EQ","27-Feb-2024","409.20","410.00","412.75","408.55","410.70","411.15","410.81","77,83,743","3,19,76,56,361.80","1,49,253","49,84,666","64.04"
"ITC","EQ","28-Feb-2024","411.15","411.15","412.35","406.80","407.85","408.30","409.10","86,17,768","3,52,55,49,262.00","1,57,196","58,73,466","68.16"
"ITC","EQ","29-Feb-2024","408.30","409.00","411.05","404.50","406.90","406.30","407.62","1,48,95,144","6,07,14,93,472.75","1,82,863","94,72,085","63.59"
"ITC","EQ","01-Mar-2024","406.30","408.90","413.15","407.50","410.10","409.50","410.66","1,23,95,632","5,09,04,35,126.70","1,98,418","71,69,368","57.84"
"ITC","EQ","02-Mar-2024","409.50","411.00","412.80","410.10","412.00","412.05","411.74","9,77,655","40,25,43,968.55","18,531","6,47,680","66.25"
"ITC","EQ","04-Mar-2024","412.05","412.25","412.95","408.45","409.30","409.10","410.01","68,40,352","2,80,45,87,543.55","1,28,186","47,66,484","69.68"
"ITC","EQ","05-Mar-2024","409.10","409.65","411.40","403.95","406.50","406.15","407.09","97,33,507","3,96,24,60,772.30","1,87,977","62,31,668","64.02"
"ITC","EQ","06-Mar-2024","406.15","406.50","409.95","400.70","407.95","407.85","405.02","1,11,06,855","4,49,84,98,834.65","2,38,724","60,37,161","54.36"
"ITC","EQ","07-Mar-2024","407.85","407.85","414.95","403.65","414.70","413.55","409.07","2,30,20,545","9,41,69,41,135.65","2,66,079","1,31,73,374","57.22"
"ITC","EQ","11-Mar-2024","413.55","416.80","418.30","408.00","409.20","409.40","413.66","1,76,20,081","7,28,86,43,584.00","2,20,154","1,04,66,219","59.40"
"ITC","EQ","12-Mar-2024","409.40","406.50","406.50","399.35","401.90","404.45","402.12","3,48,82,639","14,02,71,70,213.10","4,41,602","1,86,12,162","53.36"
"ITC","EQ","13-Mar-2024","404.45","435.00","438.00","421.15","422.00","422.45","427.85","10,16,12,428","43,47,51,81,936.05","6,93,592","3,64,79,112","35.90"
"ITC","EQ","14-Mar-2024","422.45","421.95","425.50","418.00","419.00","419.65","421.67","3,07,64,728","12,97,26,46,952.80","2,92,934","1,35,51,653","44.05"
"ITC","EQ","15-Mar-2024","419.65","417.20","428.55","415.25","417.00","419.10","422.93","7,32,53,754","30,98,12,69,366.20","6,15,356","5,34,79,171","73.01"
"ITC","EQ","18-Mar-2024","419.10","419.00","420.70","416.90","417.60","417.45","418.40","1,59,33,704","6,66,67,33,164.20","2,41,095","1,18,63,495","74.46"
"ITC","EQ","19-Mar-2024","417.45","418.00","419.55","408.70","409.75","409.55","411.54","2,09,94,563","8,64,01,07,667.75","2,56,940","1,58,71,475","75.60"
"ITC","EQ","20-Mar-2024","409.55","410.00","416.65","409.55","416.00","415.70","412.87","1,96,09,321","8,09,60,10,062.95","2,00,442","1,43,06,680","72.96"
"ITC","EQ","21-Mar-2024","415.70","419.00","422.00","416.20","421.25","421.25","419.96","1,92,27,982","8,07,49,86,841.45","2,65,798","1,12,05,902","58.28"
"ITC","EQ","22-Mar-2024","421.25","421.25","429.65","421.25","428.30","428.60","427.27","3,88,61,818","16,60,46,49,595.70","2,85,729","2,67,50,823","68.84"
"ITC","EQ","26-Mar-2024","428.60","425.55","429.20","425.55","428.00","427.65","427.57","1,02,74,145","4,39,29,64,487.05","1,27,865","59,87,450","58.28"
"ITC","EQ","27-Mar-2024","427.65","427.00","428.90","426.45","428.40","428.00","427.94","1,22,27,545","5,23,27,02,625.55","1,48,670","88,36,527","72.27"
"ITC","EQ","28-Mar-2024","428.00","428.00","433.25","427.00","429.00","428.35","429.66","2,79,33,211","12,00,18,38,115.50","2,00,930","1,07,61,183","38.52"
"ITC","EQ","01-Apr-2024","428.35","429.10","431.35","425.75","427.60","426.70","427.80","93,82,308","4,01,37,82,933.55","1,18,264","58,50,987","62.36"
"ITC","EQ","02-Apr-2024","426.70","428.70","428.70","424.60","425.50","425.85","425.87","88,53,678","3,77,05,20,504.55","1,23,768","58,43,531","66.00"
"ITC","EQ","03-Apr-2024","425.85","426.00","428.80","421.00","425.50","425.20","424.61","1,26,64,520","5,37,74,67,608.15","1,60,696","71,88,771","56.76"
"ITC","EQ","04-Apr-2024","425.20","425.55","427.35","419.90","423.10","422.75","423.26","1,83,58,410","7,77,04,65,539.95","3,03,184","76,19,786","41.51"
"ITC","EQ","05-Apr-2024","422.75","422.50","431.70","419.95","427.50","427.55","427.69","1,61,47,032","6,90,59,82,420.40","1,57,872","94,08,424","58.27"
"ITC","EQ","08-Apr-2024","427.55","428.30","431.40","427.75","428.90","429.10","429.51","85,16,632","3,65,80,10,051.95","1,50,775","53,51,477","62.84"
"ITC","EQ","09-Apr-2024","429.10","430.45","431.50","425.55","426.60","426.35","428.43","67,08,894","2,87,42,87,671.10","90,615","39,60,066","59.03"
"ITC","EQ","10-Apr-2024","426.35","428.30","437.80","425.75","436.00","436.95","433.00","1,40,08,124","6,06,54,76,490.20","1,76,163","76,59,205","54.68"
"ITC","EQ","12-Apr-2024","436.95","435.00","435.75","428.30","430.50","430.10","431.16","1,80,88,372","7,79,90,28,304.50","2,89,969","78,35,618","43.32"
"ITC","EQ","15-Apr-2024","430.10","428.00","429.15","422.90","425.60","425.90","426.01","87,46,243","3,72,59,90,666.80","1,64,057","45,79,022","52.35"
"ITC","EQ","16-Apr-2024","425.90","423.25","427.00","423.20","426.45","425.90","425.24","99,73,638","4,24,11,46,046.55","1,22,310","66,65,706","66.83"
"ITC","EQ","18-Apr-2024","425.90","426.00","426.90","417.65","419.75","418.85","421.58","2,13,12,388","8,98,48,44,459.55","2,04,523","1,09,18,231","51.23"
"ITC","EQ","19-Apr-2024","418.85","418.00","426.25","416.00","424.00","424.75","423.64","1,65,82,634","7,02,50,82,961.80","2,04,429","75,82,651","45.73"
"ITC","EQ","22-Apr-2024","424.75","427.00","427.60","423.35","425.80","425.30","424.75","71,12,139","3,02,08,60,842.30","1,24,105","47,21,465","66.39"
"ITC","EQ","23-Apr-2024","425.30","425.30","430.50","425.10","428.70","429.20","428.84","1,20,21,404","5,15,52,32,246.00","1,94,302","72,91,868","60.66"
"ITC","EQ","24-Apr-2024","429.20","429.25","430.80","428.30","429.40","428.90","429.73","58,45,170","2,51,18,18,372.50","96,245","34,70,174","59.37"
"ITC","EQ","25-Apr-2024","428.90","431.00","438.30","429.00","437.80","437.55","434.52","2,92,11,997","12,69,32,03,504.00","2,70,594","1,52,52,996","52.21"
"ITC","EQ","26-Apr-2024","437.55","439.25","443.30","436.40","440.00","440.00","439.66","1,47,73,975","6,49,55,67,398.20","2,02,318","67,81,487","45.90"
"ITC","EQ","29-Apr-2024","440.00","442.00","442.45","434.60","438.00","438.20","437.73","1,16,27,882","5,08,99,15,581.05","1,89,919","72,79,063","62.60"
"ITC","EQ","30-Apr-2024","438.20","439.95","440.50","435.10","435.35","435.65","438.57","1,20,64,043","5,29,09,43,493.35","1,31,063","84,85,252","70.34"
